,1.2251837,1.301919071E9,776110,776759
776662,41.153976,1.2321503,1.301919071E9,776110,776759
776662,41.1539,1.232203,1.301919071E9,776110,776759
776662,41.15382,1.2322474,1.301919071E9,776110,776759
776662,41.153736,1.2322758,1.301919071E9,776110,776759
776662,41.153656,1.2323003,1.301919071E9,776110,776759
776662,41.153564,1.2323413,1.301919071E9,776110,776759
776662,41.15345,1.2323102,1.301919071E9,776110,776759
776662,41.153366,1.2323153,1.301919071E9,776110,776759
776662,41.15325,1.2323515,1.301919071E9,776110,776759
776662,41.15315,1.2323604,1.301919071E9,776110,776759
776662,41.15304,1.2323986,1.301919071E9,776110,776759
776662,41.15294,1.2324786,1.301919071E9,776110,776759
776662,41.152855,1.2325305,1.301919071E9,776110,776759
776662,41.152756,1.2326245,1.301919071E9,776110,776759
776662,41.15268,1.2326834,1.301919071E9,776110,776759
776662,41.152607,1.2327362,1.301919071E9,776110,776759
776662,41.1525,1.2328075,1.301919071E9,776110,776759
776662,41.152424,1.2328628,1.301919071E9,776110,776759
776662,41.15232,1.2329268,1.301919071E9,776110,776759
776662,41.152245,1.2329798,1.301919071E9,776110,776759
776662,41.152164,1.2330457,1.301919071E9,776110,776759
776662,41.15209,1.2330954,1.301919071E9,776110,776759
776662,41.152004,1.23314,1.301919071E9,776110,776759
776662,41.15192,1.2331841,1.301919071E9,776110,776759
776662,41.15184,1.2332141,1.301919071E9,776110,776759
776662,41.151745,1.2332615,1.301919071E9,776110,776759
776662,41.15164,1.233309,1.301919071E9,776110,776759
776662,41.151566,1.2333734,1.301919071E9,776110,776759
776662,41.15148,1.2334421,1.301919071E9,776110,776759
776662,41.151386,1.2335167,1.301919071E9,776110,776759
776662,41.15127,1.2335519,1.301919071E9,776110,776759
776662,41.151184,1.2336208,1.301919071E9,776110,776759
776662,41.151085,1.2336745,1.301919071E9,776110,776759
776662,41.150997,1.233745,1.301919071E9,776110,776759
776662,41.150898,1.233758,1.301919071E9,776110,776759
776662,41.150818,1.233725,1.301919071E9,776110,776759
776662,41.150738,1.2337542,1.301919071E9,776110,776759
776662,41.150646,1.2338198,1.301919071E9,776110,776759
776662,41.15057,1.2338645,1.301919071E9,776110,776759
776662,41.150497,1.2339104,1.301919071E9,776110,776759
776662,41.15042,1.2339602,1.301919071E9,776110,776759
776662,41.15034,1.2340014,1.301919071E9,776110,776759
776662,41.15026,1.2340393,1.301919071E9,776110,776759
776662,41.15019,1.2340932,1.301919071E9,776110,776759
776662,41.15017,1.2342223,1.301919071E9,776110,776759
776662,41.15014,1.2343377,1.301919071E9,776110,776759
776662,41.15006,1.2344195,1.301919071E9,776110,776759
776662,41.149982,1.2344897,1.301919071E9,776110,776759
776662,41.1499,1.2345558,1.301919071E9,776110,776759
776662,41.1498,1.2346445,1.301919071E9,776110,776759
776662,41.14973,1.2347014
