,13.113814,1.301919071E9,776110,776759
776662,55.6683,13.11305,1.301919071E9,776110,776759
776662,55.668312,13.112844,1.301919071E9,776110,776759
776662,55.668346,13.112644,1.301919071E9,776110,776759
776662,55.668358,13.112483,1.301919071E9,776110,776759
776662,55.66838,13.112301,1.301919071E9,776110,776759
776662,55.668404,13.112115,1.301919071E9,776110,776759
776662,55.668427,13.111941,1.301919071E9,776110,776759
776662,55.668453,13.111774,1.301919071E9,776110,776759
776662,55.668472,13.111588,1.301919071E9,776110,776759
776662,55.668533,13.111431,1.301919071E9,776110,776759
776662,55.66857,13.111284,1.301919071E9,776110,776759
776662,55.668655,13.111228,1.301919071E9,776110,776759
776662,55.66873,13.111318,1.301919071E9,776110,776759
776662,55.668835,13.111392,1.301919071E9,776110,776759
776662,55.668938,13.11144,1.301919071E9,776110,776759
776662,55.66904,13.111485,1.301919071E9,776110,776759
776662,55.669147,13.111532,1.301919071E9,776110,776759
776662,55.66925,13.1116,1.301919071E9,776110,776759
776662,55.669334,13.111712,1.301919071E9,776110,776759
776662,55.66943,13.111775,1.301919071E9,776110,776759
776662,55.669544,13.111779,1.301919071E9,776110,776759
776662,55.669662,13.111768,1.301919071E9,776110,776759
776662,55.669754,13.111711,1.301919071E9,776110,776759
776662,55.669804,13.111568,1.301919071E9,776110,776759
776662,55.66976,13.1114,1.301919071E9,776110,776759
776662,55.669712,13.111247,1.301919071E9,776110,776759
776662,55.6697,13.111053,1.301919071E9,776110,776759
776662,55.66969,13.110853,1.301919071E9,776110,776759
776662,55.66967,13.110695,1.301919071E9,776110,776759
776662,55.669643,13.110503,1.301919071E9,776110,776759
776662,55.669598,13.110319,1.301919071E9,776110,776759
776662,55.66958,13.110162,1.301919071E9,776110,776759
776662,55.66956,13.110005,1.301919071E9,776110,776759
776662,55.66954,13.109811,1.301919071E9,776110,776759
776662,55.669514,13.109623,1.301919071E9,776110,776759
776662,55.669514,13.109437,1.301919071E9,776110,776759
776662,55.6695,13.10925,1.301919071E9,776110,776759
776662,55.669483,13.109072,1.301919071E9,776110,776759
776662,55.669468,13.108896,1.301919071E9,776110,776759
776662,55.669437,13.108717,1.301919071E9,776110,776759
776662,55.669422,13.108529,1.301919071E9,776110,776759
776662,55.669422,13.108339,1.301919071E9,776110,776759
776662,55.669388,13.108154,1.301919071E9,776110,776759
776662,55.669365,13.107966,1.301919071E9,776110,776759
776662,55.669373,13.107786,1.301919071E9,776110,776759
776662,55.66935,13.107615,1.301919071E9,776110,776759
776662,55.66934,13.10745,1.301919071E9,776110,776759
776662,55.66934,13.107288,1.301919071E9,776110,776759
776662,55.669346,13.107116,1.301919071E9,776110,776759
776662,55.669346,13.10695,1.301919071E9,776110,776759
776662,55.669342,13.106787,1.301919071E9,776110,776759
776662,55.66933,13.106613,1.301919071E9,776110,776759
776662,55.669296,13.106446,1.301919071E9,776110,776759
776662,55.66928,13.106263,1.301919071E9,776110,776759
776662,55.669273,13.106083,1.301919071E9,776110,776759
776662,55.669266,13.105902,1.301919071E9,776110,776759
776662,55.66926,13.105726,1.301919071E9,776110,776759
776662,55.669254,13.105544,1.301919071E9,776110,776759
776662,55.669235,13.105362,1.301919071E9,776110,776759
776662,55.669228,13.105183,1.301919071E9,776110,776759
776662,55.6692,13.105007,1.301919071E9,776110,776759
776662,55.66917,13.104828,1.301919071E9,776110,776759
776662,55.66917,13.104629,1.301919071E9,776110,776759
776662,55.669174,13.104436,1.301919071E9,776110,776759
776662,55.66917,13.104259,1.301919071E9,776110,776759
776662,55.669178,13.104098,1.301919071E9,776110,776759
776662,55.66915,13.103909,1.301919071E9,776110,776759
776662,55.66918,13.103724,1.301919071E9,776110,776759
776662,55.66919,13.103544,1.301919071E9,776110,776759
776662,55.66919,13.103384,1.301919071E9,776110,776759
776662,55.669155,13.103233,1.301919071E9,776110,776759
776662,55.66909,13.103117,1.301919071E9,776110,776759
776662,55.669113,13.103274,1.301919071E9,776110,776759
776662,55.66914,13.103463,1.301919071E9,776110,776759
776662,55.669167,13.103625,1.301919071E9,776110,776759
776662,55.669193,13.103825,1.301919071E9,776110,776759
776662,55.669228,13.104022,1.301919071E9,776110,776759
776662,55.669254,13.104185,1.301919071E9,776110,776759
776662,55.66928,13.104337,1.301919071E9,776110,776759
776662,55.66932,13.104534,1.301919071E9,776110,776759
776662,55.669334,13.104731,1.301919071E9,776110,776759
776662,55.669353,13.104902,1.301919071E9,776110,776759
776662,55.66935,13.105073,1.301919071E9,776110,776759
776662,55.66938,13.105227,1.301919071E9,776110,776759
776662,55.66939,13.105409,1.301919071E9,776110,776759
776662,55.669415,13.105604,1.301919071E9,776110,776759
776662,55.66943,13.105775,1.301919071E9,776110,776759
776662,55.669445,13.105965,1.301919071E9,776110,776759
776662,55.66944,13.106137,1.301919071E9,776110,776759
77666
