,5.4663477,1.301919071E9,776110,776759
776662,51.435345,5.464005,1.301919071E9,776110,776759
776662,51.4353,5.464157,1.301919071E9,776110,776759
776662,51.435223,5.4642925,1.301919071E9,776110,776759
776662,51.43525,5.464443,1.301919071E9,776110,776759
776662,51.435314,5.464564,1.301919071E9,776110,776759
776662,51.435383,5.4646797,1.301919071E9,776110,776759
776662,51.43548,5.4647446,1.301919071E9,776110,776759
776662,51.435562,5.4646173,1.301919071E9,776110,776759
776662,51.43564,5.464515,1.301919071E9,776110,776759
776662,51.43573,5.4644647,1.301919071E9,776110,776759
776662,51.435833,5.464387,1.301919071E9,776110,776759
776662,51.435936,5.4643316,1.301919071E9,776110,776759
776662,51.436024,5.4642854,1.301919071E9,776110,776759
776662,51.4361,5.4642444,1.301919071E9,776110,776759
776662,51.436184,5.4641843,1.301919071E9,776110,776759
776662,51.436268,5.464077,1.301919071E9,776110,776759
776662,51.436375,5.464071,1.301919071E9,776110,776759
776662,51.436462,5.464015,1.301919071E9,776110,776759
776662,51.43641,5.463816,1.301919071E9,776110,776759
776662,51.43638,5.4636927,1.301919071E9,776110,776759
776662,51.436333,5.4635487,1.301919071E9,776110,776759
776662,51.43628,5.4634447,1.301919071E9,776110,776759
776662,51.436253,5.4633007,1.301919071E9,776110,776759
776662,51.436207,5.4631166,1.301919071E9,776110,776759
776662,51.43619,5.4629216,1.301919071E9,776110,776759
776662,51.436115,5.4626136,1.301919071E9,776110,776759
776662,51.43607,5.4624434,1.301919071E9,776110,776759
776662,51.435997,5.4623804,1.301919071E9,776110,776759
776662,51.43591,5.4624,1.301919071E9,776110,776759
776662,51.43586,5.462502,1.301919071E9,776110,776759
776662,51.43584,5.462684,1.301919071E9,776110,776759
776662,51.435783,5.462817,1.301919071E9,776110,776759
776662,51.435738,5.462979,1.301919071E9,776110,776759
776662,51.43564,5.4631352,1.301919071E9,776110,776759
776662,51.43558,5.463289,1.301919071E9,776110,776759
776662,51.435505,5.4634767,1.301919071E9,776110,776759
776662,51.43547,5.4636207,1.301919071E9,776110,776759
776662,51.435425,5.4637733,1.301919071E9,776110,776759
776662,51.435368,5.4639683,1.301919071E9,776110,776759
776662,51.435295,5.464138,1.301919071E9,776110,776759
776662,51.43526,5.4643292,1.301919071E9,776110,776759
776662,51.435207,5.4644804,1.301919071E9,776110,776759
776662,51.43513,5.4646063,1.301919071E9,776110,776759
776662,51.435196,5.4647727,1.301919071E9,776110,776759
776662,51.435253,5.4648867,1.301919071E9,776110,776759
776662,51.43534,5.4650207,1.301919071E9,776110,776759
776662,51.43539,5.4651394,1.301919071E9,776110,776759
776662,51.435444,5.465239,1.301919071E9,776110,776759
776662,51.43556,5.465325,1.301919071E9,776110,776759
776662,51.435654,5.4654155,1.301919071E9,776110,776759
776662,51.435745,5.465535,1.301919071E9,776110,776759
776662,51.435802,5.4656425,1.301919071E9,776110,776759
776662,51.435852,5.465774,1.301919071E9,776110,776759
776662,51.43591,5.4659095,1.301919071E9,776110,776759
776662,51.43598,5.466042,1.301919071E9,776110,776759
776662,51.436028,5.4661627,1.301919071E9,776110,776759
776662,51.43608,5.466275,1.301919071E9,776110,776759
776662,51.436153,5.466387,1.301919071E9,776110,776759
776662,51.436275,5.4664927,1.301919071E9,776110,776759
776662,51.43637,5.466441,1.301919071E9,776110,776759
776662,51.436466,5.466458,1.301919071E9,776110,776759
776662,51.43647,5.466615,1.301919071E9,776110,776759
776662,51.43645,5.466748,1.301919071E9,776110,776759
776662,51.43643,5.4669623,1.301919071E9,776110,776759
776662,51.436466,5.4671583,1.301919071E9,776110,776759
776662,51.436066,5.4673414,1.301919071E9,776110,776759
776662,51.43598,5.467255,1.301919071E9,776110,776759
776662,51.435917,5.467155,1.301919071E9,776110,776759
776662,51.435825,5.4671855,1.301919071E9,776110,776759
776662,51.43578,5.4672933,1.301919071E9,776110,776759
776662,51.435852,5.4674096,1.301919071E9,776110,776759
776662,51.43593,5.467468,1.301919071E9,776110,776759
776662,51.43603,5.4674997,1.301919071E9,776110,776759
776662,51.43616,5.4675393,1.301919071E9,776110,776759
776662,51.436256,5.467548,1.301919071E9,776110,776759
776662,51.436207,5.4674473,1.301919071E9,776110,776759
776662,51.436283,5.467493,1.301919071E9,776110,776759
776662,51.436417,5.4675484,1.301919071E9,776110,776759
776662,51.436546,5.4675937,1.301919071E9,776110,776759
776662,51.436638,5.4676228,1.301919071E9,776110,776759
776662,51.436733,5.467628,1.301919071E9,776110,776759
776662,51.436848,5.4676046,1.301919071E9,776110,776759
776662,51.436947,5.467613,1.301919071E9,776110,776759
776662,51.43703,5.467625,1.301919071E9,776110,776759
776662,51.43713,5.467631,1.301919071E9,776110,776759
776662,51.437218,5.4676924,1.301919071E9,776110,776759
776662,51.4373,5.4677644,1.301919071E9,776110,776759
776662,51.437397,5.467791,1.301919071E9,776110,776759
776662,51.437485,5.4677024,1.301919071E9,776110,776759
776662,51.437565,5.4676604,1.301919071E9,776110,776759
776662,51.43759,5.467507,1.301919071E9,776110,776759
776662,51.43751,5.4674835,1.301919071E9,776110,776759
776662,51.437435,5.467413,1.301919071E9,776110,776759
776662,51.43735,5.4673543,1.301919071E9,776110,776759
776662,51.437256,5.4672713,1.301919071E9,776110,776759
776662,51.43717,5.4672327,1.301919071E9,776110,776759
776662,51.437088,5.467203,1.301919071E9,776110,776759
776662,51.43697,5.4672318,1.301919071E9,776110,776759
776662,51.436924,5.4673557,1.301919071E9,776110,776759
776662,51.436924,5.4673557,1.301919071E9,776110,776759
776662,48.843674,2.328232,1.301919071E9,776110,776759
776662,48.843624,2.328364,1.301919071E9,776110,776759
776662,48.84362,2.328528,1.301919071E9,776110,776759
776662,48.84371,2.328592,1.301919071E9,776110,776759
776662,48.843815,2.328687,1.301919071E9,776110,776759
776662,48.843906,2.32872,1.301919071E9,776110,776759
776662,48.843895,2.32888,1.301919071E9,776110,776759
776662,48.84381,2.329007,1.301919071E9,776110,776759
776662,48.843704,2
