,13.053598,1.301919071E9,776110,776759
776662,55.660156,13.11241,1.301919071E9,776110,776759
776662,55.660236,13.11252,1.301919071E9,776110,776759
776662,55.660316,13.112644,1.301919071E9,776110,776759
776662,55.66039,13.112767,1.301919071E9,776110,776759
776662,55.66046,13.112895,1.301919071E9,776110,776759
776662,55.660534,13.113015,1.301919071E9,776110,776759
776662,55.6606,13.11314,1.301919071E9,776110,776759
776662,55.660667,13.113258,1.301919071E9,776110,776759
776662,55.66074,13.113374,1.301919071E9,776110,776759
776662,55.66081,13.113496,1.301919071E9,776110,776759
776662,55.660877,13.113621,1.301919071E9,776110,776759
776662,55.66095,13.113748,1.301919071E9,776110,776759
776662,55.66102,13.113875,1.301919071E9,776110,776759
776662,55.661095,13.113993,1.301919071E9,776110,776759
776662,55.661163,13.114115,1.301919071E9,776110,776759
776662,55.66123,13.114248,1.301919071E9,776110,776759
776662,55.661312,13.114324,1.301919071E9,776110,776759
776662,55.661407,13.114307,1.301919071E9,776110,776759
776662,55.661503,13.114263,1.301919071E9,776110,776759
776662,55.6616,13.114219,1.301919071E9,776110,776759
776662,55.66171,13.114233,1.301919071E9,776110,776759
776662,55.66181,13.114296,1.301919071E9,776110,776759
776662,55.661903,13.114302,1.301919071E9,776110,776759
776662,55.662003,13.11427,1.301919071E9,776110,776759
776662,55.662113,13.114198,1.301919071E9,776110,776759
776662,55.662205,13.114143,1.301919071E9,776110,776759
776662,55.662292,13.114096,1.301919071E9,776110,776759
776662,55.662388,13.114031,1.301919071E9,776110,776759
776662,55.66248,13.113956,1.301919071E9,776110,776759
776662,55.662575,13.113902,1.301919071E9,776110,776759
776662,55.662663,13.113918,1.301919071E9,776110,776759
776662,55.662773,13.113897,1.301919071E9,776110,776759
776662,55.662876,13.113846,1.301919071E9,776110,776759
776662,55.662968,13.11376,1.301919071E9,776110,776759
776662,55.663055,13.11371,1.301919071E9,776110,776759
776662,55.66315,13.113666,1.301919071E9,776110,776759
776662,55.663258,13.113666,1.301919071E9,776110,776759
776662,55.66336,13.113666,1.301919071E9,776110,776759
776662,55.663464,13.113698,1.301919071E9,776110,776759
776662,55.663555,13.113761,1.301919071E9,776110,776759
776662,55.66366,13.113808,1.301919071E9,776110,776759
776662,55.66375,13.113794,1.301919071E9,776110,776759
776662,55.66384,13.113748,1.301919071E9,776110,776759
776662,55.663933,13.113696,1.301919071E9,776110,776759
776662,55.66404,13.113684,1.301919071E9,776110,776759
776662,55.66415,13.11372,1.301919071E9,776110,776759
776662,55.664257,13.113684,1.301919071E9,776110,776759
776662,55.66434,13.113609,1.301919071E9,776110,776759
776662,55.664433,13.113522,1.301919071E9,776110,776759
776662,55.664524,13.113426,1.301919071E9,776110,776759
776662,55.664616,13.113331,1.301919071E9,776110,776759
776662,55.664703,13.113236,1.301919071E9,776110,776759
776662,55.66478,13.113123,1.301919071E9,776110,776759
776662,55.664864,13.113022,1.301919071E9,776110,776759
776662,55.664955,13.112922,1.301919071E9,776110,776759
776662,55.665035,13.112839,1.301919071E9,776110,776759
776662,55.66511,13.112744,1.301919071E9,776110,776759
776662,55.665184,13.112628,1.301919071E9,776110,776759
776662,55.665264,13.112519,1.301919071E9,776110,776759
776662,55.665344,13.112414,1.301919071E9,776110,776759
776662,55.665447,13.112279,1.301919071E9,776110,776759
776662,55.66552,13.112161,1.301919071E9,776110,776759
776662,55.66559,13.112009,1.301919071E9,776110,776759
776662,55.665638,13.11185,1.301919071E9,776110,776759
776662,55.66569,13.111685,1.301919071E9,776110,776759
776662,55.665745,13.111524,1.301919071E9,776110,776759
776662,55.665802,13.111397,1.301919071E9,776110,776759
776662,55.665863,13.111274,1.301919071E9,776110,776759
776662,55.6659,13.111112,1.301919071E9,776110,776759
776662,55.665924,13.110957,1.301919071E9,776110,776759
776662,55.665943,13.110766,1.301919071E9,776110,776759
776662,55.66596,13.110604,1.301919071E9,776110,776759
776662,55.665962,13.110441,1.301919071E9,776110,776759
776662,55.665962,13.110254,1.301919071E9,776110,776759
776662,55.66595,13.110047,1.301919071E9,776110,776759
776662,55.665928,13.109849,1.301919071E9,776110,776759
776662,55.665905,13.109668,1.301919071E9,776110,776759
776662,55.665882,13.109503,1.301919071E9,776110,776759
776662,55.665855,13.109338,1.301919071E9,776110,776759
776662,55.665825,13.109175,1.301919071E9,776110,776759
776662,55.66579,13.109012,1.301919071E9,776110,776759
776662,55.66575,13.108853,1.301919071E9,776110,776759
776662,55.665703,13.108695,1.301919071E9,776110,776759
776662,55.66566,13.10853,1.301919071E9,776110,776759
776662,55.665615,13.108367,1.301919071E9,776110,776759
776662,55.665565,13.108209,1.301919071E9,776110,776759
776662,55.665524,13.108053,1.301919071E9,776110,776759
776662,55.665485,13.107905,1.301919071E9,776110,776759
776662,55.66544,13.107743,1.301919071E9,776110,776759
776662,55.665394,13.107596,1.301919071E9,776110,776759
776662,55.665363,13.107433,1.301919071E9,776110,776759
776662,55.66532,13.107285,1.301919071E9,776110,776759
776662,55.665295,13.107125,1.301919071E9,776110,776759
776662,55.66526,13.106952,1.301919071E9,776110,776759
776662,55.665188,1
