,5.7581906,1.301919071E9,776110,776759
776662,51.68242,5.753825,1.301919071E9,776110,776759
776662,51.682323,5.753655,1.301919071E9,776110,776759
776662,51.68225,5.7534432,1.301919071E9,776110,776759
776662,51.682167,5.75316,1.301919071E9,776110,776759
776662,51.68206,5.753063,1.301919071E9,776110,776759
776662,51.68196,5.752928,1.301919071E9,776110,776759
776662,51.681885,5.752746,1.301919071E9,776110,776759
776662,51.681812,5.7525573,1.301919071E9,776110,776759
776662,51.68174,5.7523723,1.301919071E9,776110,776759
776662,51.68165,5.7522197,1.301919071E9,776110,776759
776662,51.68158,5.7520266,1.301919071E9,776110,776759
776662,51.681515,5.751842,1.301919071E9,776110,776759
776662,51.681465,5.7516603,1.301919071E9,776110,776759
776662,51.68141,5.7514544,1.301919071E9,776110,776759
776662,51.68139,5.7513275,1.301919071E9,776110,776759
776662,51.68136,5.7511067,1.301919071E9,776110,776759
776662,51.68134,5.7509127,1.301919071E9,776110,776759
776662,51.681313,5.7507114,1.301919071E9,776110,776759
776662,51.681282,5.7504897,1.301919071E9,776110,776759
776662,51.68126,5.750256,1.301919071E9,776110,776759
776662,51.68122,5.7500625,1.301919071E9,776110,776759
776662,51.681187,5.7498336,1.301919071E9,776110,776759
776662,51.681133,5.749525,1.301919071E9,776110,776759
776662,51.681114,5.749243,1.301919071E9,776110,776759
776662,51.681072,5.749043,1.301919071E9,776110,776759
776662,51.681072,5.748803,1.301919071E9,776110,776759
776662,51.68103,5.748498,1.301919071E9,776110,776759
776662,51.680965,5.7483335,1.301919071E9,776110,776759
776662,51.680916,5.7481327,1.301919071E9,776110,776759
776662,51.680817,5.747838,1.301919071E9,776110,776759
776662,51.680782,5.7475586,1.301919071E9,776110,776759
776662,51.680775,5.7473125,1.301919071E9,776110,776759
776662,51.68075,5.747076,1.301919071E9,776110,776759
776662,51.68074,5.746829,1.301919071E9,776110,776759
776662,51.68071,5.746535,1.301919071E9,776110,776759
776662,51.68064,5.746193,1.301919071E9,776110,776759
776662,51.68059,5.7459745,1.301919071E9,776110,776759
776662,51.680557,5.745747,1.301919071E9,776110,776759
776662,51.680542,5.7455173,1.301919071E9,776110,776759
776662,51.680527,5.7453837,1.301919071E9,776110,776759
776662,51.6805,5.7452545,1.301919071E9,776110,776759
776662,51.68049,5.7449965,1.301919071E9,776110,776759
776662,51.680473,5.7448545,1.301919071E9,776110,776759
776662,51.68044,5.7444882,1.301919071E9,776110,776759
776662,51.680374,5.7442884,1.301919071E9,776110,776759
776662,51.680332,5.7440567,1.301919071E9,776110,776759
776662,51.680305,5.743832,1.301919071E9,776110,776759
776662,51.680275,5.743603,1.301919071E9,776110,776759
776662,51.680225,5.7433825,1.301919071E9,776110,776759
776662,51.680172,5.743191,1.301919071E9,776110,776759
776662,51.680122,5.7429895,1.301919071E9,776110,776759
776662,51.68006,5.742789,1.301919071E9,776110,776759
776662,51.680004,5.7426033,1.301919071E9,776110,776759
776662,51.67996,5.7423906,1.301919071E9,776110,776759
776662,51.679913,5.742162,1.301919071E9,776110,776759
776662,51.679863,5.741952,1.301919071E9,776110,776759
776662,51.67983,5.7417154,1.301919071E9,776110,776759
776662,51.679817,5.741581,1.301919071E9,776110,776759
776662,51.679794,5.7414436,1.301919071E9,776110,776759
776662,51.67975,5.7413144,1.301919071E9,776110,776759
776662,51.679726,5.741189,1.301919071E9,776110,776759
776662,51.679688,5.7409654,1.301919071E9,776110,776759
776662,51.679634,5.7407684,1.301919071E9,776110,776759
776662,51.67959,5.7405634,1.301919071E9,776110,776759
776662,51.67954,5.7403455,1.301919071E9,776110,776759
776662,51.67949,5.740142,1.301919071E9,776110,776759
776662,51.679436,5.7399373,1.301919071E9,776110,776759
776662,51.67936,5.739778,1.301919071E9,776110,776759
776662,51.679325,5.739545,1.301919071E9,776110,776759
776662,51.67926,5.7393284,1.301919071E9,776110,776759
776662,51.679207,5.739102,1.301919071E9,776110,776759
776662,51.67918,5.7389755,1.301919071E9,776110,776759
776662,51.679146,5.7387238,1.301919071E9,776110,776759
776662,51.679123,5.738483,1.301919071E9,776110,776759
776662,51.679073,5.738241,1.301919071E9,776110,776759
776662,51.67903,5.738019,1.301919071E9,776110,776759
776662,51.67898,5.7377796,1.301919071E9,776110,776759
776662,51.67894,5.7375464,1.301919071E9,776110,776759
776662
