,2.324676,1.301919071E9,776110,776759
776662,48.868755,2.322029,1.301919071E9,776110,776759
776662,48.868855,2.322136,1.301919071E9,776110,776759
776662,48.868896,2.322414,1.301919071E9,776110,776759
776662,48.868896,2.322435,1.301919071E9,776110,776759
776662,48.869183,2.322688,1.301919071E9,776110,776759
776662,48.86989,2.322628,1.301919071E9,776110,776759
776662,48.87002,2.322623,1.301919071E9,776110,776759
776662,48.87019,2.322629,1.301919071E9,776110,776759
776662,48.870304,2.322665,1.301919071E9,776110,776759
776662,48.87038,2.32277,1.301919071E9,776110,776759
776662,48.870415,2.322959,1.301919071E9,776110,776759
776662,48.87048,2.323146,1.301919071E9,776110,776759
776662,48.8706,2.323166,1.301919071E9,776110,776759
776662,48.870686,2.323216,1.301919071E9,776110,776759
776662,48.87078,2.323243,1.301919071E9,776110,776759
776662,48.87081,2.323223,1.301919071E9,776110,776759
776662,48.87089,2.323335,1.301919071E9,776110,776759
776662,48.870987,2.323392,1.301919071E9,776110,776759
776662,48.871048,2.323483,1.301919071E9,776110,776759
776662,48.87109,2.323586,1.301919071E9,776110,776759
776662,48.871143,2.323712,1.301919071E9,776110,776759
776662,48.871212,2.323818,1.301919071E9,776110,776759
776662,48.871223,2.32385,1.301919071E9,776110,776759
776662,48.87123,2.323722,1.301919071E9,776110,776759
776662,48.87136,2.323933,1.301919071E9,776110,776759
776662,48.871502,2.32417,1.301919071E9,776110,776759
776662,48.87159,2.324263,1.301919071E9,7761
