,5.4829082,1.301919071E9,776110,776759
776662,51.42197,5.4722476,1.301919071E9,776110,776759
776662,51.42206,5.472169,1.301919071E9,776110,776759
776662,51.42212,5.472033,1.301919071E9,776110,776759
776662,51.422184,5.4718947,1.301919071E9,776110,776759
776662,51.422226,5.471689,1.301919071E9,776110,776759
776662,51.422283,5.4715896,1.301919071E9,776110,776759
776662,51.42234,5.471428,1.301919071E9,776110,776759
776662,51.422398,5.4712977,1.301919071E9,776110,776759
776662,51.42246,5.4711437,1.301919071E9,776110,776759
776662,51.42253,5.471007,1.301919071E9,776110,776759
776662,51.422596,5.470808,1.301919071E9,776110,776759
776662,51.422657,5.4707007,1.301919071E9,776110,776759
776662,51.422718,5.470559,1.301919071E9,776110,776759
776662,51.42282,5.47048,1.301919071E9,776110,776759
776662,51.422894,5.470374,1.301919071E9,776110,776759
776662,51.42298,5.4702854,1.301919071E9,776110,776759
776662,51.423046,5.470195,1.301919071E9,776110,776759
776662,51.423126,5.470086,1.301919071E9,776110,776759
776662,51.42321,5.4700074,1.301919071E9,776110,776759
776662,51.423294,5.4699416,1.301919071E9,776110,776759
776662,51.42
